homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Hamburg,Ein Frankfurt,1,2,9,0.0,0.0679,0.9302,0.04023437500000002,0.6875,0.27226562499999996,0.12,0.6,0.28,0.2,0.4,17,11.0,18,12,1.625,3.0,0.0,0.17777777777777776,0.1,0.19642857142857142,2.24,3.67,3.32,2.02,3.76,3.84
Hertha,Stuttgart,3,2,10,0.3905,0.24,0.3652,0.16351562499999997,0.6125,0.22398437499999999,0.30580000000000007,0.5599999999999999,0.1342,0.5714285714285714,0.2857142857142857,13,12.0,14,15,3.488888888888889,1.4444444444444446,0.16580667354661163,0.11428571428571428,0.2169312169312169,0.0918295739348371,2.29,3.42,3.43,2.26,3.41,3.53
Bayern Munich,Hannover,4,0,10,0.84,0.1599,0.0,0.4600000000000001,0.35,0.18999999999999997,0.5940000000000001,0.44999999999999996,-0.043999999999999984,1.2857142857142858,0.14285714285714285,1,14.0,1,4,2.075925925925926,3.9444444444444446,0.14016806722689076,0.0,0.037037037037037035,0.06699346405228758,1.15,10.0,21.3,1.14,10.3,23.22
Dortmund,Hamburg,0,1,10,0.682,0.318,0.0,0.23992187500000003,0.7625,-0.00242187499999999,0.34870000000000007,0.6699999999999999,-0.018699999999999994,0.5714285714285714,0.14285714285714285,12,16.0,13,18,2.675925925925926,6.25,0.09333333333333334,0.0,0.2106060606060606,0.07727272727272727,1.37,5.58,9.12,1.36,5.64,9.41
Ein Frankfurt,FC Koln,3,2,10,0.1209,0.5019,0.3772,0.330625,0.575,0.09437500000000006,0.228078125,0.5875,0.18442187499999999,0.5714285714285714,0.5714285714285714,13,6.0,7,14,2.711111111111111,3.1666666666666665,0.075,0.06666666666666667,0.15294117647058825,0.037037037037037035,2.42,3.34,3.25,2.4,3.37,3.25
Hoffenheim,Schalke 04,2,1,10,0.513,0.1753,0.2602,0.29124999999999995,0.3500000000000001,0.35874999999999996,0.322196875,0.47750000000000004,0.200303125,0.7142857142857143,0.42857142857142855,9,12.0,6,11,2.6944444444444446,2.327777777777778,0.14444444444444446,0.14898989898989898,0.1818181818181818,0.14130434782608695,2.32,3.74,3.11,2.28,3.69,3.22
Leverkusen,Paderborn,2,2,10,0.5438,0.1341,0.181,0.31375,0.525,0.16125,0.453671875,0.38749999999999996,0.15882812500000004,1.0,0.6,7,10.0,5,10,3.8518518518518525,2.571428571428571,0.12156144509085687,0.1,0.34722222222222215,0.08,1.35,5.65,9.93,1.37,5.49,9.2
Werder Bremen,Freiburg,1,1,10,0.1088,0.1688,0.717,0.008124999999999993,0.725,0.26687500000000003,0.09604999999999998,0.79,0.11394999999999998,0.2,0.14285714285714285,18,18.0,18,17,9.0,1.5634920634920635,0.03333333333333333,0.25,0.178030303030303,0.15555555555555556,2.39,3.58,3.1,2.32,3.57,3.23
M'gladbach,Mainz,1,1,10,0.5557,0.2018,0.2311,0.43539062500000003,0.23749999999999993,0.32710937500000004,0.45265,0.22999999999999998,0.31735,1.0,0.7142857142857143,7,5.0,4,7,2.648148148148148,1.888888888888889,0.09218154080854309,0.3238095238095238,0.07792207792207792,0.12794117647058825,1.85,3.77,4.64,1.81,3.93,4.67
Wolfsburg,Augsburg,1,0,10,0.7137,0.2103,0.0756,0.310234375,0.36250000000000004,0.32726562499999995,0.49431250000000004,0.395,0.11068749999999997,1.0,0.42857142857142855,8,11.0,12,9,1.8038720538720538,3.7261904761904763,0.16308745720510426,0.0196078431372549,0.14351851851851852,0.08627450980392158,1.79,3.85,4.93,1.78,3.96,4.89
Bayern Munich,Werder Bremen,6,0,10,0.8315,0.014,0.0039,0.541796875,0.4375,0.02070312499999999,0.5903125,0.42500000000000004,-0.015312500000000007,1.3333333333333333,0.2222222222222222,1,14.0,1,18,2.1958333333333333,2.058333333333333,0.14860431128973328,0.21901709401709402,0.027777777777777776,0.13557130004498424,1.12,11.7,25.0,1.11,13.0,24.0
FC Koln,Dortmund,2,1,10,0.0,0.4493,0.5507,0.04679687499999999,0.8375,0.11570312499999999,0.14784687500000004,0.7525,0.09965312500000002,0.2857142857142857,0.42857142857142855,16,10.0,14,13,2.4761904761904763,3.614814814814815,0.0,0.06506238859180036,0.031746031746031744,0.19949494949494948,6.11,4.24,1.61,6.5,4.31,1.58
Freiburg,Wolfsburg,1,2,10,0.3344,0.4629,0.2027,0.19499999999999998,0.4,0.405,0.302775,0.6699999999999999,0.027225000000000055,0.42857142857142855,0.14285714285714285,16,18.0,17,6,3.3055555555555554,3.6611111111111114,0.044444444444444446,0.052188552188552194,0.09523809523809523,0.1725490196078431,3.8,3.59,2.06,3.95,3.81,1.98
Hannover,M'gladbach,0,3,10,0.2635,0.607,0.1295,0.09507812500000007,0.4624999999999999,0.442421875,0.505140625,0.14749999999999996,0.347359375,1.2857142857142858,0.7142857142857143,3,5.0,8,4,2.5555555555555554,4.916666666666667,0.18097643097643099,0.06060606060606061,0.027777777777777776,0.013888888888888888,3.26,3.53,2.32,3.33,3.65,2.24
