homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Monaco,Nancy,6,0,11,0.6338,0.2255,0.1396,0.351015625,0.4625,0.18648437499999998,0.5196875,0.32499999999999996,0.15531250000000005,0.7272727272727273,-8,-17,-0.2865079365079368,0.16534184769478885,0.06500721500721501,1.5,4.27,8.09,1.47,4.61,8.17
Nantes,Toulouse,1,1,11,0.1001,0.5191,0.3808,0.16351562499999994,0.6125,0.223984375,0.1671875,0.625,0.2078125,-0.09790209790209792,10,8,-1.0944444444444446,-0.036230158730158724,0.05281537176274016,2.41,3.13,3.45,2.67,3.06,3.14
Caen,Nice,1,0,11,0.0354,0.0821,0.8624,0.020000000000000018,0.4,0.58,0.21999999999999997,0.30000000000000004,0.48,-0.29292929292929293,11,16,4.20625,-0.04349314084608202,0.0656898656898657,3.17,3.35,2.43,3.06,3.39,2.51
Metz,St Etienne,0,0,11,0.1042,0.133,0.7351,-0.03125,0.65,0.38125,0.08914062500000003,0.6375,0.273359375,0.09090909090909088,6,5,1.2999999999999998,0.08796092796092793,0.10592329239388064,4.06,3.3,2.1,3.63,3.35,2.24
Paris SG,Rennes,4,0,11,0.8561,0.1293,0.014,0.38617187499999994,0.21250000000000002,0.40132812500000004,0.43,0.42500000000000004,0.14499999999999996,0.6363636363636364,1,-2,-0.4916666666666658,0.06378489326765188,-0.1042695866225278,1.23,6.8,16.0,1.23,7.16,14.55
Lille,Lyon,0,1,11,0.2186,0.258,0.5225,0.10406250000000006,0.525,0.3709374999999999,0.236015625,0.5875,0.17648437499999997,0.15384615384615385,8,11,0.1296957671957677,-0.03177895719691386,0.031623305888011766,3.24,3.16,2.53,3.08,3.2,2.61
Lorient,Monaco,0,3,11,0.0526,0.0931,0.8235,-0.023749999999999993,0.575,0.44875000000000004,0.2565625,0.5249999999999999,0.21843750000000006,-0.23076923076923084,16,18,1.655423280423281,-0.16833893230952052,0.03510543106131342,4.53,3.87,1.85,4.06,3.7,1.98
Bastia,Montpellier,1,1,11,0.4705,0.2576,0.2704,-0.015625,0.625,0.390625,0.29554687500000004,0.5874999999999999,0.11695312500000006,0.38461538461538464,1,4,-1.253787878787879,-0.08331714581714582,-0.16825202303143483,2.85,3.16,2.8,2.92,3.22,2.73
Nancy,Dijon,1,0,11,0.3447,0.398,0.2572,0.1421875,0.525,0.33281249999999996,0.20437499999999997,0.675,0.12062499999999998,0.1258741258741259,4,7,1.25,0.029846079846079843,-0.0012091503267974146,2.14,3.32,3.89,2.08,3.45,4.0
Paris SG,Nantes,2,0,11,0.8492,0.1305,0.0195,0.4937499999999999,0.3500000000000001,0.15624999999999997,0.46562499999999996,0.42500000000000004,0.109375,0.5384615384615384,-4,-15,0.3875000000000002,0.03322377654274204,-0.09417989417989417,1.22,6.8,16.42,1.22,7.1,17.2
Rennes,Angers,1,1,11,0.6247,0.2855,0.0898,0.314921875,0.38749999999999996,0.297578125,0.480546875,0.36250000000000004,0.15695312499999997,0.7692307692307693,-6,-4,-0.48928571428571477,0.08665963665963668,-0.0463980463980464,2.38,3.01,3.72,2.4,3.08,3.59
Toulouse,Metz,1,2,11,0.5402,0.282,0.1776,0.24531250000000002,0.725,0.029687500000000006,0.387578125,0.4625,0.149921875,0.5524475524475524,3,-5,0.8266666666666667,0.1001542575071987,0.1250403667214012,1.5,4.16,8.57,1.56,4.2,7.16
Guingamp,Bordeaux,1,1,11,0.4952,0.3298,0.175,0.3871875,0.32499999999999996,0.2878125,0.49000000000000005,0.2749999999999999,0.23500000000000004,0.5664335664335665,-1,-1,-1.1339682539682538,-0.016320716320716314,-0.045678210678210665,2.51,3.2,3.18,2.56,3.3,3.06
Marseille,Caen,1,0,11,0.6183,0.353,0.0287,0.21617187500000004,0.5874999999999999,0.19632812500000005,0.482421875,0.5625,-0.044921875,0.8461538461538463,-10,-1,-0.25416666666666643,0.004311660561660567,-0.1711177711177711,1.78,3.72,5.12,1.85,3.75,4.65
St Etienne,Nice,0,1,11,0.3062,0.3362,0.3575,0.26093750000000004,0.375,0.36406249999999996,0.34187500000000004,0.35,0.308125,0.013986013986014068,7,8,1.5138888888888893,0.035776233570351215,-0.01976301476301475,2.17,3.22,3.95,2.27,3.17,3.77
