homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Bordeaux,Angers,1,3,4,0.4327,0.2822,0.2846,0.26500000000000007,0.3999999999999999,0.335,0.24804687499999997,0.5625,0.18945312500000003,0.8181818181818182,0.6060606060606061,7,9.0,12,8,3.8427083333333334,2.7802083333333334,0.10798451177950016,0.12081887679314149,0.09638469169719169,0.0952728694916195,1.96,3.24,4.84,2.09,3.26,4.27
Lorient,Toulouse,1,1,4,0.6589,0.199,0.1391,0.178984375,0.4125,0.40851562500000005,0.314453125,0.6875,-0.001953125,0.7272727272727273,0.30303030303030304,14,19.0,13,19,3.085763888888889,2.787276785714286,0.12832650467348744,0.08162878787878788,0.12025629599159011,0.1792850633843281,2.97,3.29,2.61,2.9,3.41,2.62
Paris SG,Caen,6,0,4,0.7689,0.1422,0.0812,0.4375,0.5,0.0625,0.36000000000000004,0.6,0.03999999999999998,1.1818181818181819,0.6060606060606061,1,10.0,1,9,2.5778521825396825,3.1984375,0.18033938831636198,0.08793342074592075,0.07284521034521034,0.11551240700089385,1.41,5.2,8.18,1.26,6.66,12.65
Troyes,Reims,2,1,4,0.1449,0.2434,0.6111,-0.076171875,0.8125,0.263671875,-0.04992187499999998,0.8875,0.16242187500000002,0.18181818181818182,0.3939393939393939,20,17.0,20,17,3.548363095238095,2.596875,0.04185287751464222,0.09863816738816739,0.11178825378358173,0.15739965712392182,5.45,4.16,1.66,5.37,4.13,1.69
Monaco,Marseille,2,1,4,0.3238,0.31,0.3659,0.17125,0.7,0.12875000000000003,0.309921875,0.5125,0.17757812500000003,0.8181818181818182,0.7272727272727273,8,4.0,3,14,2.6102678571428575,2.902604166666667,0.12336855852480852,0.12011478105228104,0.08403756787802841,0.08739986524912996,2.14,3.45,3.73,2.03,3.61,4.01
Nantes,Montpellier,0,2,4,0.3366,0.3064,0.3568,0.10507812500000001,0.8125,0.08242187499999999,0.3178125,0.475,0.20718750000000002,0.7878787878787878,0.48484848484848486,9,13.0,10,16,3.400297619047619,2.7927083333333336,0.09541750630905042,0.1302353896103896,0.11354843073593074,0.13689938533688534,2.5,3.22,3.18,2.62,3.16,3.1
Rennes,Guingamp,0,3,4,0.5728,0.2511,0.1754,0.32937500000000003,0.44999999999999996,0.22062500000000002,0.41562499999999997,0.375,0.20937500000000003,0.7272727272727273,0.45454545454545453,14,15.0,7,16,3.425297619047619,2.8711309523809523,0.12754889481863166,0.09121867715617715,0.11426946215549157,0.11359222374847375,1.92,3.56,4.5,1.86,3.53,5.02
Nice,Reims,2,0,4,0.6754,0.1918,0.1296,0.37093750000000003,0.525,0.10406249999999997,0.49625,0.55,-0.04625000000000007,0.9142857142857143,0.37142857142857144,4,17.0,4,17,3.3439075630252098,2.664705882352941,0.15268748936569007,0.09675749087513794,0.08425196234793758,0.15374309466004968,1.65,4.05,5.96,1.69,4.12,5.3
Toulouse,Lyon,2,3,4,0.3998,0.2673,0.3317,0.34375,0.25,0.40625,0.4028125,0.22499999999999998,0.3721875,0.6285714285714286,0.6285714285714286,16,8.0,19,4,3.444486885663356,3.6984593837535016,0.13401369871958108,0.1002320802438003,0.1277098718275189,0.11474522209816326,3.49,3.6,2.17,3.59,3.7,2.12
Ajaccio GFCO,Bastia,3,2,4,0.4727,0.2946,0.2324,0.103125,0.75,0.146875,0.10625000000000001,0.625,0.26875,0.5428571428571428,0.3333333333333333,18,18.0,18,11,4.018627450980392,4.135416666666666,0.09600791527216587,0.0675083596958597,0.17611416361416363,0.12290338936958183,1.94,3.37,4.68,2.23,3.23,3.81
Guingamp,Caen,1,1,4,0.5039,0.2272,0.264,0.3999999999999999,0.6000000000000001,0.0,0.24531250000000002,0.725,0.029687500000000006,0.6857142857142857,0.5714285714285714,13,10.0,14,9,3.4403361344537813,3.1205882352941177,0.15239711269123035,0.082760866584396,0.14808981867805396,0.12476034027891615,1.98,3.45,4.32,2.1,3.62,3.73
Marseille,Nantes,1,1,4,0.4257,0.3014,0.2727,0.10367187499999997,0.8625,0.03382812499999999,0.195859375,0.7625,0.041640625000000056,0.45714285714285713,0.5142857142857142,19,12.0,15,10,3.1909663865546216,4.388795518207282,0.10722455648926237,0.06902639843816315,0.1490938799762329,0.10656925290052224,1.75,3.55,5.85,1.77,3.74,5.32
Montpellier,Troyes,4,1,4,0.6214,0.2056,0.169,0.21625,0.65,0.13374999999999998,0.22343749999999996,0.775,0.0015625000000000083,0.6,0.22857142857142856,18,20.0,16,20,3.0558823529411767,3.9313725490196076,0.11143684746625923,0.10492383433559904,0.13168710374592726,0.14387699501904375,1.28,6.47,11.6,1.3,6.05,11.65
Rennes,Monaco,1,1,4,0.2995,0.2348,0.4612,0.18624999999999997,0.55,0.26375,0.314453125,0.4625,0.22304687499999998,0.6857142857142857,0.8,15,2.0,7,3,3.400280112044818,2.8279411764705884,0.1200460186528298,0.14899612341562807,0.12225361144046264,0.13094940405311922,2.68,3.36,2.82,2.88,3.35,2.67
St Etienne,Lorient,2,0,4,0.5889,0.2194,0.1887,0.4865625,0.32500000000000007,0.18843749999999995,0.320234375,0.4125,0.267265625,0.9090909090909091,0.5142857142857142,7,14.0,5,15,3.8581845238095234,2.7752100840336134,0.11483880146995135,0.15248691013351368,0.09281337535014006,0.13344135888516812,1.49,4.39,7.87,1.56,4.37,6.73
Lille,Angers,0,0,4,0.4577,0.3164,0.2257,0.506328125,0.11250000000000004,0.38117187499999994,0.492265625,0.21250000000000002,0.295234375,0.8857142857142857,0.6571428571428571,6,7.0,6,8,3.626610644257703,2.6754901960784316,0.1148346991340071,0.1578295310994273,0.07731092436974789,0.0933450536391713,1.66,3.64,6.78,1.63,3.76,7.19
Paris SG,Rennes,4,0,4,0.7344,0.142,0.1056,0.46718750000000003,0.375,0.15781249999999997,0.384296875,0.38749999999999996,0.22820312500000003,1.2,0.7714285714285715,1,3.0,1,7,2.5556255835667603,2.7957767722473603,0.1857739697522979,0.14975021108922038,0.06856019797196267,0.10649540770648037,1.33,5.9,9.9,1.28,6.27,12.21
Caen,Bastia,0,0,4,0.4469,0.303,0.2499,0.1346875,0.775,0.09031249999999999,0.27156250000000004,0.575,0.1534375,0.7428571428571429,0.3142857142857143,11,18.0,9,11,3.3104575163398695,4.035014005602241,0.0808620549669143,0.0704576949386638,0.12987164699967466,0.13773260175960644,1.96,3.33,4.65,1.95,3.41,4.66
Lorient,Lille,0,1,4,0.3335,0.3102,0.3561,0.10835937500000004,0.4125,0.479140625,0.1921875,0.375,0.4328125,0.7142857142857143,0.6,14,9.0,15,6,3.066013071895425,2.9852941176470593,0.1261254803344053,0.0778514785867727,0.11852998981026663,0.09003716871363932,3.47,3.48,2.22,3.52,3.39,2.26
Lyon,Ajaccio GFCO,2,1,4,0.6893,0.2052,0.1044,0.480546875,0.36250000000000004,0.15695312499999997,0.479140625,0.4125000000000001,0.10835937499999992,0.9714285714285714,0.42857142857142855,3,16.0,2,17,3.2831699346405228,3.343137254901961,0.12600080139007477,0.10079789491554199,0.09218232747644513,0.10814455152690447,1.31,5.69,11.59,1.28,6.21,12.58
Monaco,Guingamp,3,2,4,0.5538,0.26,0.1857,0.241328125,0.4625,0.296171875,0.32968749999999997,0.375,0.29531250000000003,0.8571428571428571,0.5142857142857142,7,13.0,3,14,2.662605042016807,2.803081232492997,0.12451494583847524,0.10055875497051968,0.08749754287679984,0.10691032823385764,1.49,4.51,7.61,1.45,4.69,8.69
Nantes,Nice,1,0,4,0.2732,0.2804,0.4459,-0.005859375000000028,0.5625,0.443359375,0.18,0.6,0.22000000000000003,0.7428571428571429,0.6285714285714286,10,9.0,10,4,3.200280112044818,2.6791316526610642,0.08980471182028275,0.14316271963330784,0.1175642984466514,0.12101487516712431,3.07,3.3,2.52,3.04,3.37,2.53
Reims,Montpellier,2,3,4,0.3234,0.2852,0.3908,0.03757812499999999,0.5875,0.37492187499999996,0.3000000000000001,0.3999999999999999,0.3,0.6571428571428571,0.5428571428571428,16,11.0,18,12,3.2934173669467786,2.7578431372549024,0.10690627135263812,0.1332696715049656,0.1381179518290245,0.12884648031706855,2.08,3.58,3.77,2.08,3.56,3.87
St Etienne,Toulouse,0,0,4,0.698,0.1999,0.1009,0.534453125,0.26249999999999996,0.20304687500000002,0.4653125,0.475,0.05968749999999998,0.9428571428571428,0.3142857142857143,5,19.0,5,19,3.772408963585434,2.9468487394957985,0.1178874994226993,0.08217468805704099,0.08735376503542594,0.17408647676813765,2.01,3.58,4.0,2.03,3.54,4.09
Troyes,Bordeaux,2,4,4,0.1602,0.2203,0.6177,0.09968749999999997,0.675,0.22531249999999997,0.12,0.6,0.28,0.2571428571428571,0.45714285714285713,20,15.0,20,13,3.4425770308123247,2.981792717086835,0.04499318443955122,0.13131340017153167,0.10913404277670437,0.17605930917258547,4.73,4.09,1.76,4.89,4.0,1.77
Angers,Marseille,0,1,5,0.3347,0.3824,0.2829,0.4375,0.5,0.0625,0.293828125,0.6375,0.06867187500000002,0.7428571428571429,0.6857142857142857,11,6.0,8,16,3.677450980392157,2.937745098039216,0.08055183784549227,0.12145256704080232,0.08328877005347594,0.0906620580496013,3.39,3.3,2.34,3.2,3.26,2.49
