homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Alaves,Granada,3,1,9,0.0,1.0,0.0,0.272265625,0.6875,0.04023437499999999,0.28,0.6,0.12,0.4,0.2,16,18.0,15,19,7.75,4.1875,0.0,0.10512820512820513,0.0,0.21014492753623187,2.12,3.43,3.88,1.95,3.51,4.48
Sociedad,Betis,1,0,9,0.564,0.1489,0.1973,0.191171875,0.48749999999999993,0.3213281250000001,0.339109375,0.5325,0.12839062500000004,0.5714285714285714,0.42857142857142855,13,12.0,11,10,1.8095238095238095,2.6888888888888887,0.11546840958605664,0.19444444444444442,0.18055555555555555,0.12342995169082126,1.87,3.62,4.8,1.86,3.6,4.86
Granada,Leganes,0,1,10,0.1487,0.2429,0.6077,0.009999999999999981,0.8,0.18999999999999997,-0.02956250000000002,0.615,0.41456250000000006,0.14285714285714285,0.8571428571428571,17,3.0,19,14,5.5,3.6666666666666665,0.09548229548229548,0.14259259259259258,0.14572649572649574,0.12301587301587301,2.49,3.42,3.08,2.49,3.26,3.21
La Coruna,Sp Gijon,2,1,10,0.6836,0.2415,0.0747,0.06468750000000002,0.825,0.11031250000000002,0.1329625,0.835,0.03203750000000002,0.42857142857142855,0.14285714285714285,14,19.0,16,13,3.1888888888888887,7.0,0.08838383838383838,0.08333333333333333,0.15873015873015872,0.13425925925925927,2.01,3.39,4.41,1.88,3.46,4.99
Osasuna,Las Palmas,2,2,10,0.102,0.1981,0.6987,-0.013437500000000047,0.725,0.28843750000000007,0.071396875,0.8075,0.121103125,0.14285714285714285,0.42857142857142855,20,14.0,20,10,2.9040404040404035,1.972222222222222,0.0196078431372549,0.3115079365079365,0.20000000000000004,0.15931372549019607,2.69,3.35,2.86,2.77,3.46,2.7
Sevilla,Alaves,2,1,10,0.5716,0.1775,0.2198,0.2696875,0.42499999999999993,0.30531250000000004,0.5341875,0.28500000000000003,0.18081249999999996,1.2857142857142858,0.5714285714285714,1,9.0,6,11,2.5800865800865798,3.75,0.19444444444444445,0.3416666666666666,0.18095238095238098,0.08873456790123457,1.47,4.63,8.0,1.43,4.85,8.84
Celta,Barcelona,4,3,10,0.0009,0.0076,0.8804,0.31914062499999996,0.3125,0.36835937500000004,0.18081249999999996,0.28500000000000003,0.5341875,0.42857142857142855,1.2857142857142858,15,1.0,15,3,5.733333333333333,2.428571428571429,0.041666666666666664,0.32264957264957267,0.20811965811965813,0.022222222222222223,7.71,4.94,1.45,8.52,4.97,1.43
Espanol,Villarreal,0,0,10,0.0464,0.1735,0.7795,0.14250000000000002,0.4,0.45749999999999996,-0.02956250000000002,0.615,0.41456250000000006,0.14285714285714285,0.7142857142857143,19,6.0,18,6,4.666666666666667,2.888888888888889,0.09523809523809523,0.125,0.1809116809116809,0.06277056277056277,2.93,3.1,2.81,3.21,3.17,2.55
Malaga,Ath Bilbao,2,1,10,0.1884,0.2882,0.5232,0.09000000000000005,0.4,0.5099999999999999,0.25630000000000003,0.33999999999999997,0.4037,0.5714285714285714,0.8571428571428571,14,4.0,18,6,4.444444444444445,2.7916666666666665,0.07142857142857142,0.12454212454212454,0.12499999999999999,0.0811965811965812,2.52,3.09,3.33,2.64,3.19,3.05
Real Madrid,Eibar,1,1,10,0.6807,0.1498,0.1393,0.36835937500000004,0.3125,0.31914062499999996,0.4345,0.44999999999999996,0.11550000000000002,1.0,0.42857142857142855,6,14.0,2,10,2.77979797979798,2.4166666666666665,0.1095959595959596,0.12222222222222222,0.15,0.13044733044733045,1.1,13.4,25.0,1.12,11.0,26.5
Valencia,Ath Madrid,0,2,10,0.0248,0.0741,0.8869,0.253515625,0.3125,0.433984375,0.19525000000000003,0.44999999999999996,0.35475,0.42857142857142855,0.7142857142857143,16,6.0,17,5,3.560185185185185,2.5833333333333335,0.12375674907644217,0.1396011396011396,0.34722222222222215,0.017543859649122806,4.55,3.5,1.94,4.67,3.66,1.88
Las Palmas,Espanol,0,0,10,0.6544,0.0758,0.0661,0.21617187500000004,0.5874999999999999,0.19632812500000005,0.397890625,0.3125,0.289609375,1.0,0.5714285714285714,7,8.0,8,18,1.9444444444444444,3.4761904761904763,0.25,0.2833333333333334,0.050332383665717,0.18164488017429192,2.04,3.51,4.09,1.88,3.73,4.53
